ID,記事ID,文番号,述語,述語位置,ガ格,ガ文ID,ガ位置,ヲ格,ヲ文ID,ヲ位置,ニ格,ニ文ID,ニ位置,本文書き出し,意味役割
62866,950290010,12,脅かさ,46,,-1,-1,協調態勢,12,41,,-1,-1,心配な,"ガ:対象（事態） ヲ:対象 "
62989,950290012,1,拾う,37,,-1,-1,記事,1,34,,-1,-1,試しに,"ガ:動作主 ヲ:対象 "
63072,950290013,6,壊れ,26,家,6,24,,-1,-1,,-1,-1,「空襲,"ガ:対象 "
63101,950290013,16,引き受ける,19,,-1,-1,患者,16,16,,-1,-1,膨大な,"ガ:動作主 ヲ:対象（人） "
63121,950290013,24,惜しむ,14,行政,24,0,労,24,12,,-1,-1,行政は,"ガ:動作主 ヲ:対象 "
63150,950290014,2,脅かさ,54,,-1,-1,安全,2,51,,-1,-1,また新,"ガ:動作主 ヲ:対象 "
63293,950290016,1,統合する,107,水野清座長,1,31,環境衛生金融公庫,1,95,,-1,-1,簡単に,"ガ:対象 ニ:程度 "
63396,950290017,13,特定し,18,,-1,-1,排出源,13,14,,-1,-1,高濃度,"ガ:動作主 ヲ:対象 "
63401,950290017,15,乗せる,8,,-1,-1,復興,15,2,,-1,-1,街の復,"ニ:慣用 ガ:対象（事態） ヲ:削除 "
63420,950290017,23,補う,5,,-1,-1,人手不足,23,0,,-1,-1,人手不,"ガ:動作主 ヲ:対象（事態） "
63523,950290018,28,自覚し,15,経済団体,28,0,大きさ,28,11,,-1,-1,経済団,"ガ:動作主？ ヲ:対象 "
63558,950290019,18,加入する,7,経営者,18,21,,-1,-1,,-1,-1,雇用保,"ガ:動作主 ニ:着点 "
63559,950290019,18,雇う,16,経営者,18,21,人,18,14,,-1,-1,雇用保,"ガ:動作主 ヲ:対象（人） "
63563,950290019,19,加入し,32,零細企業,19,39,,-1,-1,,-1,-1,これが,"ガ:動作主 ニ:着点 "
63567,950290019,20,証明する,38,書類,20,46,こと,20,35,,-1,-1,そうで,"ガ:対象 ヲ:対象 "
63620,950290020,8,立ち上がる,12,被災者,8,17,,-1,-1,,-1,-1,世界の,"ガ:動作主 ガ:動作主？ "
63650,950290020,17,撤退する,10,企業,17,0,,-1,-1,,-1,-1,企業の,"ガ:動作主 "
63661,950290020,20,立ち上がっ,33,市民,20,42,,-1,-1,,-1,-1,市民の,"ガ:動作主 ガ:動作主？ "
63671,950290020,23,救っ,74,シュミット元西独首相,23,20,命,23,72,,-1,-1,何も安,"ガ:動作主 ヲ:対象 "
63680,950290020,26,注文し,9,,-1,-1,,-1,-1,,-1,-1,しかし,"ガ:動作主 ニ:着点（人） "
63685,950290020,28,座る,5,村山首相,28,9,,-1,-1,,-1,-1,その中,"ガ:経験者 ニ:着点？ "
63732,950290021,19,作り出す,32,交流,19,20,国際平和,19,27,,-1,-1,「若者,"ガ:対象（事態） ヲ:生成物 "
63801,950290022,16,製造し,30,,-1,-1,金型,16,27,,-1,-1,当時は,"ガ:動作主 ヲ:生成物 "
63825,950290022,31,注文し,19,,-1,-1,,-1,-1,,-1,-1,そんな,"ガ:動作主 ニ:着点 "
63831,950290022,33,伸び,16,業績,33,10,,-1,-1,,-1,-1,勤勉さ,"ガ:対象 "
63938,950290023,8,裏切る,10,結果,8,13,期待,8,7,,-1,-1,しかし,"ガ:対象（事態） ヲ:対象（事態） "
63964,950290023,14,埋没し,88,見直し案,14,65,,-1,-1,,-1,-1,確かに,"ガ:対象 ニ:着点 "
63965,950290023,15,廃止・民営化・統合する,15,,-1,-1,計十七法人,15,9,,-1,-1,第二に,"ガ:動作主 ヲ:対象 "
64075,950290025,5,貸し,17,前川製作所,2,12,上部,5,14,,-1,-1,かつて,"ガ:動作主 ヲ:範囲 ニ:着点 "
64103,950290025,20,座っ,41,社員,20,38,,-1,-1,,-1,-1,専務、,"ガ:動作主 ニ:着点 "
64112,950290025,25,継ぐ,13,現社長,25,0,,-1,-1,,-1,-1,現社長,"ガ:経験者？ ニ:経由点 "
64237,950290026,17,勤める,47,大平さん,17,6,,-1,-1,,-1,-1,中学卒,"ガ:動作主 ニ:着点 "
64269,950290026,29,通さ,16,流通ルート,29,4,農協,29,13,,-1,-1,第二は,"ヲ:経由点 ガ:動作主 "
64281,950290026,34,稼ぐ,9,大平さん,32,20,創業者利益,34,3,,-1,-1,そこで,"ガ:動作主 ヲ:対象 "
64298,950290026,43,動かし,22,人間性,43,13,銀行側,43,18,,-1,-1,最終的,"ヲ:対象？ ガ:対象 "
64317,950290026,48,逆転し,20,順番,48,17,,-1,-1,,-1,-1,多くの,"ガ:対象 "
64339,950290027,2,救い,15,住民,1,10,人,2,13,,-1,-1,手を取,"ガ:動作主 ヲ:対象（人） "
64343,950290027,3,立ち向かっ,16,住民,1,10,,-1,-1,,-1,-1,自らの,"ガ:動作主 ニ:対象 "
64352,950290027,5,励ます,15,住民,1,10,他,5,13,,-1,-1,その後,"ガ:動作主 ヲ:対象（人） "
64406,950290027,27,自覚し,14,自治体,27,18,こと,27,11,,-1,-1,住民抜,"ガ:動作主？ ヲ:対象 "
64483,950290028,22,当てる,10,国会,22,4,焦点,22,7,,-1,-1,同時に,"ガ:経験者？ ヲ:対象 ニ:着点 "
64488,950290028,23,預けよ,40,だれ,23,37,,-1,-1,,-1,-1,つまり,"ガ:動作主 ヲ:対象 "
64504,950290028,29,預けよ,3,だれ,29,0,,-1,-1,,-1,-1,だれが,"ガ:動作主 ヲ:対象 "
64505,950290028,29,貸そ,12,銀行,28,0,,-1,-1,だれ,29,9,だれが,"ガ:動作主 ヲ:対象 ニ:着点（人） "
64548,950290029,17,立ち上がっ,17,炭鉱労働者,17,8,,-1,-1,,-1,-1,賃金欠,"ガ:動作主 ガ:動作主 ニ:対象（事態） "
64568,950290029,23,後退し,33,エリツィン政権,23,19,,-1,-1,,-1,-1,クリン,"ガ:対象 "
64570,950290029,23,刺し,52,西欧,23,14,クギ,23,49,,-1,-1,クリン,"ガ:動作主 ヲ:慣用 ニ:着点 "
64678,950290031,1,壊れ,18,収蔵・展示品,1,8,,-1,-1,,-1,-1,美術館,"ガ:対象 "
64706,950290031,15,傾い,3,建物,15,0,,-1,-1,,-1,-1,建物が,"ガ:対象 "
64726,950290031,23,立ち上がっ,23,学芸員有志,23,13,,-1,-1,,-1,-1,危機感,"ガ:動作主 ガ:動作主 ニ:対象（事態） "
64729,950290031,24,手伝お,27,学芸員有志,23,13,応急修復,24,22,,-1,-1,全国美,"ガ:動作主 ヲ:対象（事態） "
64735,950290031,26,惜しま,19,,-1,-1,とどまったの,26,12,,-1,-1,だが、,"ガ:動作主 ヲ:対象（事態） "
64763,950290031,37,吸収し,18,関係者,35,34,,-1,-1,,-1,-1,こうし,"ガ:動作主 ヲ:対象 "
64854,950290033,4,手伝う,8,人たち,4,11,,-1,-1,,-1,-1,被災者,"ガ:動作主 ヲ:対象（人） "
65132,950290036,19,検証し,16,,-1,-1,被害状況,19,7,,-1,-1,各種の,"ガ:動作主 ヲ:対象 "
65163,950290036,30,断ち切り,15,,-1,-1,もたれ合い,30,9,,-1,-1,行政と,"ガ:動作主 ヲ:対象（事態） "
65170,950290036,32,惜しむ,32,,-1,-1,費用,32,29,,-1,-1,こんな,"ガ:動作主 ヲ:対象 "
65318,950290038,24,埋まっ,9,職場,24,13,,-1,-1,,-1,-1,だが、,"ガ:対象？ ニ:着点 "
65360,950290039,6,検証さ,7,,-1,-1,ロッキード事件,1,0,,-1,-1,もう司,"ガ:動作主 ヲ:対象 "
65362,950290039,7,埋没さ,14,事件,7,3,,-1,-1,,-1,-1,判決は,"ガ:対象 "
65406,950290039,24,外れる,52,行政指導,24,38,範囲,24,48,,-1,-1,ただ、,"ガ:対象 ヲ:範囲 ガ:対象（事態） ヲ:削除 "
65420,950290039,29,退け,28,二審判決,29,7,違法性,29,24,,-1,-1,それで,"ガ:対象 ヲ:対象 "
65455,950290039,45,注文し,6,,-1,-1,,-1,-1,,-1,-1,そこで,"ガ:動作主 ニ:着点 "
65465,950290039,50,逃し,28,検察,48,4,巨悪,50,25,,-1,-1,その後,"ガ:経験者 ヲ:対象 "
65607,950290041,11,後退し,2,,-1,-1,,-1,-1,,-1,-1,一歩後,"ガ:対象？ "
65721,950290042,17,揺らぐ,26,信頼,17,23,,-1,-1,,-1,-1,状況に,"ガ:対象（事態） ガ:感情 "
65735,950290042,21,刻ん,33,当局者,21,27,事実,21,23,,-1,-1,信用秩,"ガ:経験者 ヲ:対象 ニ:慣用 ガ:動作主 ヲ:対象 ニ:慣用 "
65783,950290043,18,共有する,30,府民,18,18,これ,18,27,,-1,-1,府条例,"ガ:経験者 ヲ:対象 "
65867,950290044,20,補う,8,,-1,-1,住居,18,23,,-1,-1,民間住,"ガ:動作主 ヲ:対象 "
65895,950290044,33,惜しま,42,,-1,-1,努力,33,39,,-1,-1,計画案,"ガ:動作主 ヲ:対象（事態） "
65960,950290045,30,覚悟す,30,政治家,30,0,犠牲,30,27,,-1,-1,政治家,"ガ:動作主？ ヲ:対象 "
66017,950290046,19,討議する,23,危機管理国民フォーラム,19,28,確立,19,14,,-1,-1,同アピ,"ガ:動作主 ヲ:対象（事態） "
66046,950290047,5,認可さ,37,ラオ政権,2,45,企業,5,34,,-1,-1,外資出,"ガ:動作主 ヲ:対象 "
66050,950290047,7,落ち込む,39,外貨準備,7,34,,-1,-1,,-1,-1,戦争で,"ガ:対象（事態） "
66061,950290047,10,交え,7,中国,10,16,戦火,10,4,,-1,-1,インド,"ガ:動作主 ヲ:対象 "
66135,950290048,8,怠っ,56,歴代内閣,8,28,構築,8,53,,-1,-1,大震災,"ガ:動作主 ヲ:対象（事態） "
66162,950290048,13,内定し,50,起用,13,47,,-1,-1,,-1,-1,民間か,"ガ:対象（事態） ニ:役割 "
66197,950290049,2,漂っ,69,におい,2,65,,-1,-1,,-1,-1,フィリ,"ガ:対象 "
66213,950290049,7,眠る,14,石油資源,7,9,,-1,-1,,-1,-1,周辺の,"ガ:対象 "
66295,950390000,6,後退し,63,権限,5,34,,-1,-1,,-1,-1,ところ,"ガ:対象（事態） ニ:程度 ニ:対象（事態） "
66374,950390001,5,消滅し,36,脅威,5,33,,-1,-1,,-1,-1,報告は,"ガ:対象（事態） "
66407,950390001,14,展望し,39,報告,13,0,設立,14,36,,-1,-1,北東ア,"ガ:対象（事態） ヲ:対象（事態） "
66536,950390003,10,広まり,12,取引,10,9,,-1,-1,,-1,-1,だが、,"ガ:対象（事態） "
66541,950390003,12,当て,39,破たん,12,8,スポットライト,12,31,側面,12,28,ベアリ,"ガ:対象（事態） ヲ:対象 ニ:着点 "
66548,950390003,17,揺らぎ,41,金融システム,17,34,,-1,-1,,-1,-1,日本の,"ガ:対象 "
66573,950390003,28,覚悟し,33,,-1,-1,こと,28,30,,-1,-1,その意,"ガ:動作主？ ヲ:対象 "
66654,950390004,36,管理しよ,26,官僚,31,0,情報,36,20,,-1,-1,情報公,"ガ:動作主 ヲ:対象 "
66706,950390005,18,絶え,50,訴え,18,47,,-1,-1,,-1,-1,しかし,"ガ:対象 "
66844,950390007,4,揺らぐ,28,信頼,4,25,,-1,-1,,-1,-1,だらだ,"ガ:対象（事態） ガ:感情 "
66853,950390007,8,断ち切る,20,日銀,8,0,連鎖,8,12,,-1,-1,日銀は,"ガ:動作主 ヲ:対象（事態） "
66858,950390007,9,断ち切ら,50,,-1,-1,悪循環,9,46,,-1,-1,第三は,"ガ:動作主 ヲ:対象 "
66990,950390008,32,行き詰まっ,22,首都移転論,32,5,,-1,-1,,-1,-1,その結,"ガ:対象 "
67019,950390008,44,動かし,58,,-1,-1,首都,44,55,,-1,-1,調査会,"ガ:動作主 ヲ:役割 "
67049,950390009,8,当て,35,石橋克彦・応用地震学室長,3,9,スポット,8,30,,-1,-1,「地震,"ガ:経験者？ ヲ:対象 ニ:着点 "
67073,950390009,16,遂げ,14,日本経済,16,4,高度成長,16,9,,-1,-1,この間,"ガ:経験者？ ヲ:対象（事態） "
67097,950390009,24,脅かす,16,,-1,-1,国民,24,13,,-1,-1,政府や,"ガ:動作主 ヲ:対象（人） "
67115,950390009,30,遂げ,9,日本,30,12,復興,30,6,,-1,-1,戦後驚,"ガ:経験者？ ヲ:対象（事態） "
67204,950390010,6,連ね,33,大企業,6,27,名,6,31,,-1,-1,事件に,"ニ:着点？ ガ:動作主 ヲ:対象 "
67376,950390012,5,転落し,49,各政党,5,29,,-1,-1,,-1,-1,従って,"ガ:経験者？ ニ:着点 "
67377,950390012,5,食う,57,,-1,-1,冷や飯,5,53,,-1,-1,従って,"ガ:経験者？ ヲ:慣用 "
67429,950390013,1,更新し,18,,-1,-1,史上最高値,1,12,,-1,-1,現実に,"ガ:対象 ヲ:対象 "
67516,950390014,2,組織さ,13,,-1,-1,開発機構,2,0,,-1,-1,開発機,"ガ:動作主 ヲ:生成物 "
67524,950390014,5,間に合い,45,米国,5,4,,-1,-1,,-1,-1,このた,"ガ:対象 ニ:期限 "
67609,950390015,12,脅かし,36,統合,12,19,安全,12,33,,-1,-1,「宣言,"ガ:対象 ヲ:対象 "
67621,950390015,16,偏りがち,18,ＯＤＡ,16,26,,-1,-1,,-1,-1,ダムや,"ガ:対象 ニ:対象（事態） ニ:着点 "
67685,950390016,6,裏切ら,19,質問者,5,25,国民,6,0,,-1,-1,国民も,"ガ:対象（事態） ヲ:対象（人） "
67710,950390016,11,怠っ,59,都,11,62,指導,11,56,,-1,-1,また、,"ガ:動作主 ヲ:対象（事態） "
67717,950390016,13,注文し,17,,-1,-1,,-1,-1,,-1,-1,証人喚,"ガ:動作主 ニ:着点 "
67757,950390017,12,浮い,10,善意,12,5,,-1,-1,,-1,-1,せっか,"ガ:対象 ニ:慣用 "
67759,950390017,13,表示し,48,統一基準,13,22,損害程度,13,30,,-1,-1,全壊、,"ガ:対象 ヲ:対象 "
67790,950390017,25,配る,4,,-1,-1,義援金,23,3,,-1,-1,「個々,"ガ:動作主 ヲ:対象 ニ:着点（人） "
67848,950390018,13,突破する,8,円高,13,12,一ドル＝九〇円,13,0,,-1,-1,一ドル,"ガ:対象 ヲ:基準点 "
67860,950390018,15,落ち込む,39,わが国経済,0,17,,-1,-1,,-1,-1,放置し,"ガ:対象 ニ:着点？ "
67880,950390018,25,編成し,18,,-1,-1,補正予算,25,10,,-1,-1,財政面,"ガ:動作主 ヲ:生成物 "
68028,950390020,8,退け,102,,-1,-1,緩和,8,88,,-1,-1,「大型,"ガ:動作主 ヲ:対象（事態） "
68061,950390020,19,断ち切る,9,政治家,19,15,癒着,19,6,,-1,-1,この官,"ガ:動作主 ヲ:対象（事態） "
68103,950390021,8,励ます,29,,-1,-1,,-1,-1,,-1,-1,どんな,"ガ:動作主 ヲ:対象（人） "
68124,950390021,13,勤める,43,私,13,37,,-1,-1,,-1,-1,「初老,"ガ:動作主 ニ:着点 "
68154,950390022,3,伸び,85,エネルギー消費,3,77,,-1,-1,,-1,-1,通産省,"ガ:対象（事態） "
68210,950390022,16,見極める,14,,-1,-1,影響,16,11,,-1,-1,さらに,"ガ:動作主 ヲ:対象（事態） ガ:動作主 ヲ:対象（事態） "
68216,950390022,19,縮小し,3,,-1,-1,期間,19,0,,-1,-1,期間を,"ガ:動作主 ヲ:対象 "
68247,950390023,12,縮小し,28,機関,12,22,業務,12,25,,-1,-1,ある機,"ガ:動作主 ヲ:対象 "
68285,950390023,26,縮小す,34,住宅金融公庫,25,3,事業分野,26,29,,-1,-1,民営化,"ガ:動作主 ヲ:対象 "
68329,950390024,11,寝,9,人たち,11,20,,-1,-1,,-1,-1,また、,"ガ:動作主 "
68353,950390024,19,偏っ,32,考え,19,35,,-1,-1,,-1,-1,そこで,"ガ:対象 "
68371,950390024,24,近付き,15,人物,24,32,,-1,-1,,-1,-1,高橋前,"ガ:動作主 ニ:対象（人） ニ:方向（人） "
68465,950390025,19,逃し,48,,-1,-1,機会,19,45,,-1,-1,自民、,"ガ:経験者 ヲ:対象 "
68567,950390027,1,統合する,25,海外経済協力基金,1,8,,-1,-1,,-1,-1,日本輸,"ガ:対象 "
68687,950390028,12,内定し,9,就職,12,6,,-1,-1,,-1,-1,「大手,"ガ:対象（事態） "
68719,950390028,22,励ます,14,公費,21,0,,-1,-1,,-1,-1,同時に,"ガ:対象 ヲ:対象（人） "
68761,950390029,6,犯し,60,銀行,6,5,愚,6,58,,-1,-1,バブル,"ガ:動作主？ ヲ:対象 "
68780,950390029,17,傷つける,19,,-1,-1,双方,17,16,,-1,-1,信用秩,"ガ:経験者？ ヲ:対象 "
68896,950390030,31,引き受ける,18,住民,31,0,痛み,31,15,,-1,-1,住民は,"ヲ:対象 ガ:動作主 "
68963,950390031,15,見越し,49,,-1,-1,反発,15,46,,-1,-1,要する,"ガ:経験者 ヲ:対象（事態） "
68993,950390032,4,裏切っ,16,サダト大統領,4,23,大義,4,12,,-1,-1,この単,"ガ:動作主 ヲ:対象 "
69027,950390032,17,惜しん,36,日本側,16,7,技術協力,17,31,,-1,-1,平和へ,"ガ:動作主 ヲ:対象（事態） "
69039,950390032,22,加入し,70,イスラエル,22,60,,-1,-1,,-1,-1,一方、,"ガ:動作主 ニ:着点 "
69215,950390035,14,組織し,44,一・七％,14,38,,-1,-1,,-1,-1,その六,"ガ:動作主 ヲ:生成物 "
69423,950390037,0,消滅し,47,二信組,0,38,,-1,-1,,-1,-1,経営破,"ガ:対象 "
69493,950390037,26,並行し,5,責任,26,21,,-1,-1,,-1,-1,刑事責,"ガ:対象 "
69664,950390040,3,満ち,8,道,3,11,,-1,-1,,-1,-1,労働側,"ガ:対象 ニ:内容物 "
69709,950390040,27,抜け,32,大手産別,27,15,ＮＴＴ回答水準,27,23,,-1,-1,同様に,"ガ:対象 ヲ:基準点 ヲ:対象 "
69712,950390040,28,乗せ,32,電機連合,28,0,額,28,7,,-1,-1,電機連,"ニ:基準点 ガ:対象 ヲ:削除 "
69734,950390040,40,着ける,12,組合,38,0,闘争力,40,6,,-1,-1,鋭い交,"ガ:動作主 ヲ:対象 ニ:着点（身体部分） "
69782,950390041,21,下落し,45,住宅地価,21,15,,-1,-1,,-1,-1,一九八,"ガ:対象 "
69888,950390043,2,励まし,5,今大会,2,21,被災地,2,1,,-1,-1,「被災,"ガ:対象 ヲ:場所 "
70012,950390044,9,施行さ,41,,-1,-1,選挙,9,4,,-1,-1,わが国,"ガ:動作主 ヲ:対象（事態） "
70017,950390044,11,樹立さ,12,,-1,-1,細川内閣,11,21,,-1,-1,九四年,"ガ:動作主？ ヲ:生成物 "
70086,950390044,26,補う,10,,-1,-1,選挙制度,25,0,,-1,-1,欠陥が,"ガ:動作主 ヲ:対象 "
70130,950390045,10,増大さ,29,政治不信,10,24,,-1,-1,,-1,-1,中央が,"ガ:感情 "
70263,950390046,25,想像し,0,,-1,-1,,-1,-1,,-1,-1,想像し,"ガ:動作主 ヲ:対象 "
70285,950390046,35,並行し,3,,-1,-1,,-1,-1,,-1,-1,捜査と,"ガ:対象 "
70383,950390048,7,カバーする,31,銀行,4,24,金融業務全体,7,24,,-1,-1,証券は,"ガ:動作主 ヲ:対象 ガ:対象？ ヲ:対象 "
70449,950390049,3,打ち切ら,47,,-1,-1,実務交渉,3,27,,-1,-1,ドイツ,"ガ:動作主 ヲ:対象（事態） "
70455,950390049,5,行き詰まら,3,交渉,5,0,,-1,-1,,-1,-1,交渉を,"ガ:対象（事態） "
70498,950390049,23,打ち切ら,8,,-1,-1,米朝交渉,23,3,,-1,-1,しかし,"ガ:動作主 ヲ:対象（事態） "
70551,950390050,17,壊れ,12,自宅,17,15,,-1,-1,,-1,-1,「遠く,"ガ:対象 "
70606,950390050,34,閉鎖さ,62,,-1,-1,避難所,34,58,,-1,-1,兵庫県,"ガ:動作主 ヲ:対象 "
70617,950390051,5,撃た,44,,-1,-1,国松孝次・警察庁長官,5,0,,-1,-1,国松孝,"ガ:動作主 ヲ:対象（人） "
70620,950390051,6,撃っ,5,,-1,-1,,-1,-1,,-1,-1,倒れた,"ガ:動作主 ヲ:対象（人） "
70642,950390051,14,揺らぎ,3,威信,14,0,,-1,-1,,-1,-1,威信も,"ガ:感情 "
70679,950390051,34,漂う,4,威圧感,34,0,,-1,-1,,-1,-1,威圧感,"ガ:対象 "
70685,950390051,38,遂げ,17,日本,36,16,発展,38,14,,-1,-1,戦後五,"ガ:経験者？ ヲ:対象（事態） "
70743,950390052,22,感染し,9,,-1,-1,,-1,-1,,-1,-1,そこに,"ガ:経験者 ニ:対象 "
70754,950390052,26,感染し,23,,-1,-1,,-1,-1,,-1,-1,医学が,"ガ:経験者 ニ:対象 "
70755,950390052,26,劣ら,39,,-1,-1,,-1,-1,,-1,-1,医学が,"ガ:経験者 ニ:基準点 "
70757,950390052,28,感染し,0,,-1,-1,,-1,-1,,-1,-1,感染し,"ガ:経験者 ニ:対象 "
70822,950490000,11,キャッチアップする,8,,-1,-1,,-1,-1,,-1,-1,欧米の,"ニ:目標 ニ:着点 ガ:動作主 "
70911,950490001,16,同行し,6,外務省高官,16,0,,-1,-1,,-1,-1,外務省,"ガ:動作主 ニ:対象（人） "
71092,950490004,2,稼い,28,日本,2,3,ドル,2,25,,-1,-1,いま、,"ガ:動作主 ヲ:対象 "
71103,950490004,8,近付い,27,ドル本位制,8,17,,-1,-1,,-1,-1,最近の,"ガ:対象 ニ:着点？ "
71163,950490005,2,撤退し,22,ソ連軍,2,0,,-1,-1,,-1,-1,ソ連軍,"ガ:動作主 "
71203,950490005,15,着く,18,ゲリラ勢力,15,0,,-1,-1,,-1,-1,ゲリラ,"ガ:動作主 ニ:着点 "
71239,950490006,7,眺める,22,有権者,7,3,選挙,7,19,,-1,-1,最近の,"ガ:動作主 ヲ:対象（事態） "
71257,950490006,12,黙っ,18,観客,12,1,,-1,-1,,-1,-1,「観客,"ガ:動作主 "
71258,950490006,12,眺め,21,観客,12,1,大変動,12,10,,-1,-1,「観客,"ガ:動作主 ヲ:対象（事態） "
71317,950490007,4,着い,50,建設省,4,39,,-1,-1,,-1,-1,加えて,"ガ:動作主 ニ:着点 "
71341,950490007,12,継い,8,野坂建設相,12,11,五十嵐前建設相,12,0,,-1,-1,五十嵐,"ガ:経験者？ ヲ:対象（人） "
71411,950490008,12,巻く,14,,-1,-1,コンクリート柱,12,3,,-1,-1,高架の,"ガ:動作主 ヲ:対象 "
71420,950490008,14,間に合わ,19,安全策,14,25,,-1,-1,,-1,-1,最低限,"ガ:対象 ニ:期限 "
71438,950490008,19,共有し,54,関係者,19,50,慎重さ,19,41,,-1,-1,全線開,"ガ:経験者 ヲ:対象 "
71439,950490008,20,徐行運転し,7,ＪＲ側,20,0,,-1,-1,,-1,-1,ＪＲ側,"ガ:動作主 ヲ:対象 "
71469,950490009,3,再現する,31,ＯＮ対決,3,25,,-1,-1,,-1,-1,そして,"ガ:対象（事態） "
71476,950490009,6,消滅する,20,国技・大リーグ野球,6,10,,-1,-1,,-1,-1,折しも,"ガ:対象 "
71568,950490010,11,施行さ,11,,-1,-1,ＰＫＯ協力法,11,4,,-1,-1,今年は,"ガ:動作主 ヲ:生成物 "
71607,950490010,21,注文し,53,,-1,-1,,-1,-1,,-1,-1,既成事,"ガ:動作主 ニ:着点 "
71776,950490012,19,想像さ,46,,-1,-1,出現,19,43,,-1,-1,そして,"ガ:動作主 ヲ:対象（事態） "
71847,950490013,14,囲ま,7,森,14,5,敷地,14,14,,-1,-1,「深い,"ガ:対象 ヲ:場所 "
71868,950490013,17,稼ぐ,5,スポーツクラブ,16,28,運営資金,17,0,,-1,-1,運営資,"ガ:動作主 ヲ:対象 "
71922,950490013,28,立ち上がっ,60,各省庁,28,38,,-1,-1,,-1,-1,施設造,"ガ:動作主 ガ:動作主 ニ:対象（事態） "
71964,950490014,5,終結さ,20,戦争状態,5,12,,-1,-1,,-1,-1,統一交,"ガ:状態 "
72059,950490015,13,見極め,3,通貨当局,12,0,情勢,13,0,,-1,-1,情勢を,"ガ:動作主 ヲ:対象（事態） ガ:動作主 ヲ:対象 "
72092,950490015,25,逃し,45,日銀,25,30,機会,25,42,,-1,-1,金利の,"ガ:経験者 ヲ:対象 "
72188,950490017,0,乗り込ん,16,美濃部亮吉氏,0,21,,-1,-1,,-1,-1,二十八,"ガ:動作主 ニ:着点（場所） "
72201,950490017,2,覚悟し,111,青島氏,2,53,摩擦,2,104,,-1,-1,そもそ,"ガ:動作主？ ヲ:対象（事態） "
72246,950490017,21,売り出さ,22,,-1,-1,入場券,21,17,,-1,-1,世界四,"ガ:動作主 ヲ:対象 "
72249,950490017,22,覚悟し,26,青島氏,14,16,訴訟ざたも,22,21,,-1,-1,「チャ,"ガ:動作主？ ヲ:対象 "
72324,950490018,20,計算する,10,,-1,-1,売却額,19,3,,-1,-1,一ドル,"ガ:動作主 ヲ:対象 "
72343,950490018,27,外れ,7,狙い,27,4,,-1,-1,,-1,-1,しかし,"ガ:対象 ガ:対象 "
72474,950490020,21,立ち上がる,14,人々,21,8,,-1,-1,,-1,-1,そして,"ガ:動作主 ガ:動作主？ "
72477,950490020,22,傾き,28,ＯＤＡ総額,22,3,,-1,-1,,-1,-1,日本の,"ガ:対象 ニ:対象（事態） ニ:方向 "
72499,950490020,35,貸す,28,政府,29,0,手,35,26,,-1,-1,しかし,"ニ:着点？ ガ:動作主 ヲ:慣用 "
