ID,記事ID,文番号,述語,述語位置,本文切り抜き,語義,コメント
65607,950290041,11,後退し,2,一歩後,09016800-3_0-0-2-0-0,ガ格に該当するものが見つけられずに、外界一般にしたので、「対象」でいいのかも不明。
65721,950290042,17,揺らぐ,26,状況に,27023570-3_0-0-2-0-0,
65735,950290042,21,刻ん,33,信用秩,06009680-5_0-0-4-0-0,「胸に刻む」で慣用句だが、9897の語義も該当するので、語義の方を優先した。但、ニ格は、「着点（身体部分）」にせずに、「慣用」にした。
65783,950290043,18,共有する,30,府条例,06039970-2_0-0-1-0-0,
65867,950290044,20,補う,8,民間住,03010830-2_0-0-1-0-0,デ格が、ガ格の役割を果たしているとも言えるが、動作を行う対象が存在しないわけではないので、動作主をつける。
65895,950290044,33,惜しま,42,計画案,03015840-3_0-0-2-0-0,
65960,950290045,30,覚悟す,30,政治家,04021660-3_0-0-2-0-0,
66017,950290046,19,討議する,23,同アピ,19004230-1_0-0-0-0-0,
66046,950290047,5,認可さ,37,外資出,20032510-3_0-0-2-0-0,
66050,950290047,7,落ち込む,39,戦争で,03018300-4_0-0-3-0-0,
66061,950290047,10,交え,7,インド,25006330-4_0-0-3-0-0,大辞林の「とりかわす。やりとりする」の例文に｢一戦交える」があったから、38679にした。
66135,950290048,8,怠っ,56,大震災,03013220-2_1-0-1-0-0,
66162,950290048,13,内定し,50,民間か,20002470-1_0-0-0-0-0,ニ格を「ポスト」につけるが、役割でいいのか？
66197,950290049,2,漂っ,69,フィリ,16022380-5_0-0-4-0-0,「キナ臭いにおい」は、「におい」となっていても、雰囲気のことだと思うので、23836にした。
66213,950290049,7,眠る,14,周辺の,20042180-5_0-0-4-0-0,ニ格「南沙諸島」につけられるが、必須格ではないので、つけない。
66295,950390000,6,後退し,63,ところ,09016800-3_0-0-2-0-0,この「提言」は、サ変名詞であっても、｢対象（事態）」ではないと思った。「提言すること」がガ格になるわけではないからと思ったが、やっぱり「対象（事態）」にした。
66374,950390001,5,消滅し,36,報告は,12037750-1_0-0-0-0-0,「脅威」は対象（事態）にしたが、事態性があるかどうかは微妙。
66407,950390001,14,展望し,39,北東ア,18025920-3_0-0-2-0-0,
66536,950390003,10,広まり,12,だが、,22031800-3_0-0-2-0-0,
66541,950390003,12,当て,39,ベアリ,-1,大辞林の「ある物をある方向に振り向ける」がいいと思うが、これに合う語義がないので、Unknownにする。
66548,950390003,17,揺らぎ,41,日本の,27023570-3_0-0-2-0-0,
66573,950390003,28,覚悟し,33,その意,04021660-3_0-0-2-0-0,
66654,950390004,36,管理しよ,26,情報公,05037820-2_0-0-1-0-0,
66706,950390005,18,絶え,50,しかし,16013940-3_0-0-2-0-0,
66844,950390007,4,揺らぐ,28,だらだ,27023570-3_0-0-2-0-0,
66853,950390007,8,断ち切る,20,日銀は,16023200-4_0-0-3-0-0,
66853,950390007,8,断ち切る,20,日銀は,-3,
66858,950390007,9,断ち切ら,50,第三は,16023200-4_0-0-3-0-0,
66858,950390007,9,断ち切ら,50,第三は,-3,
66990,950390008,32,行き詰まっ,22,その結,27020030-3_0-0-2-0-0,
66990,950390008,32,行き詰まっ,22,その結,-3,
67019,950390008,44,動かし,58,調査会,02004790-2_0-0-1-0-0,「首都」は「役割」にしたが、よかったか？
67049,950390009,8,当て,35,「地震,-1,大辞林の「ある物をある方向に振り向ける」がいいと思うが、これに合う語義がないので、Unknownにする。ガ格は、動作主か経験者か迷った。
67073,950390009,16,遂げ,14,この間,19021100-3_0-0-2-0-0,
67097,950390009,24,脅かす,16,政府や,03020250-2_0-0-1-0-0,「国民」は、対象（人）にしたが、よかったか？
67115,950390009,30,遂げ,9,戦後驚,19021100-3_0-0-2-0-0,
67204,950390010,6,連ね,33,事件に,17040950-3_0-0-2-0-0,ニ格を最初、対象にしていたが、着点に変えた。
67376,950390012,5,転落し,49,従って,18026510-3_0-0-2-0-0,
67377,950390012,5,食う,57,従って,07001580-9_0-0-8-0-0,
67429,950390013,1,更新し,18,現実に,09014180-2_0-0-1-0-0,「史上最高値」は、基準点になるかどうか微妙。継続して最高値を更新していたら、基準点にはならないから。
67516,950390014,2,組織さ,13,開発機,15016030-2_0-0-2-0-0,
67524,950390014,5,間に合い,45,このた,25012420-2_0-0-1-0-0,
67609,950390015,12,脅かし,36,「宣言,03024470-3_0-0-2-0-0,
67621,950390015,16,偏りがち,18,ダムや,04040550-3_0-0-2-0-0,
67685,950390016,6,裏切ら,19,国民も,02016200-3_0-0-2-0-0,ガ格は、「質問者」でもいいと思ったが、その前に「期待し、注視した」とあるので、「証人喚問」の方がよりいいと思った。
67710,950390016,11,怠っ,59,また、,03013220-2_1-0-1-0-0,
67717,950390016,13,注文し,17,証人喚,17014630-3_0-0-2-0-0,「ついて」で係っているからとニ格をつけていなかったが、（注文される）誰かが存在すると思うから、外界一般にニ格をつけることにした。
67757,950390017,12,浮い,10,せっか,-2,
67759,950390017,13,表示し,48,全壊、,22026630-3_0-0-2-0-0,
67790,950390017,25,配る,4,「個々,07013880-2_0-0-1-0-0,
67848,950390018,13,突破する,8,一ドル,19026500-3_0-0-2-0-0,
67860,950390018,15,落ち込む,39,放置し,03018300-4_0-0-3-0-0,「デフレ経済」に｢着点」をつけたが、よかったか？
67880,950390018,25,編成し,18,財政面,24012990-1_0-0-0-0-0,
68028,950390020,8,退け,102,「大型,12049930-4_0-0-3-0-0,
68061,950390020,19,断ち切る,9,この官,16023200-3_0-0-2-0-0,
68061,950390020,19,断ち切る,9,この官,-3,
68103,950390021,8,励ます,29,どんな,21015950-2_0-0-1-0-0,
68124,950390021,13,勤める,43,「初老,17036650-2_0-0-1-0-0,このニ格は必須格か？
68154,950390022,3,伸び,85,通産省,20050440-5_0-0-4-0-0,
68154,950390022,3,伸び,85,通産省,-3,
68210,950390022,16,見極める,14,さらに,25021030-3_0-0-2-0-0,39410と39409とどちらの語義か迷った。この場合、「（サマータイムの）影響」が良いのか、悪いのか見定めた」と思ったので、39410にした。39409に「結果を確認する」とあるから、迷った。
68210,950390022,16,見極める,14,さらに,-3,
68216,950390022,19,縮小し,3,期間を,12011650-1_0-0-0-0-0,
68247,950390023,12,縮小し,28,ある機,12011650-1_0-0-0-0-0,
68285,950390023,26,縮小す,34,民営化,12011650-1_0-0-0-0-0,
68329,950390024,11,寝,9,また、,20042800-4_0-0-3-0-0,身体的変化を表しているのではないから
68353,950390024,19,偏っ,32,そこで,04040550-4_0-0-3-0-0,
68371,950390024,24,近付き,15,高橋前,17002300-4_1-0-3-0-0,
68465,950390025,19,逃し,48,自民、,20047490-3_0-0-2-0-0,
68567,950390027,1,統合する,25,日本輸,19005470-1_0-0-0-0-0,
68687,950390028,12,内定し,9,「大手,20002470-1_0-0-0-0-0,
68719,950390028,22,励ます,14,同時に,21015950-2_0-0-1-0-0,
68761,950390029,6,犯し,60,バブル,03009680-2_0-0-1-0-0,「銀行」は対象か？動作主でよかったか？
68780,950390029,17,傷つける,19,信用秩,06012670-4_0-0-3-0-0,ガ格を「退廃」にするか、「失墜」にするか、「当局」にするか迷った。で、｢当局」にしたので、｢経験者」にしたが、「退廃」もしくは「失墜」なら、「対象（事態）」にする。
68896,950390030,31,引き受ける,18,住民は,22004500-2_0-0-1-0-0,以前はUnknownにしていたが、今回は「受け持つことを承知する」にした。「負担する」のような意味があると思ったから。「痛み」を「生成物」にしていたが、「対象」に修正した。「痛み」は「感情」ではないと思う。

68896,950390030,31,引き受ける,18,住民は,22004500-2_0-0-1-0-0,以前はUnknownにしていたが、今回は「受け持つことを承知する」にした。「負担する」のような意味があると思ったから。「痛み」を生成物にしたが、対象にすべきか？
68896,950390030,31,引き受ける,18,住民は,-3,
68963,950390031,15,見越し,49,要する,25021510-3_0-0-2-0-0,
68963,950390031,15,見越し,49,要する,-3,
68993,950390032,4,裏切っ,16,この単,02016200-2_0-0-1-0-0,4150と迷った。
69027,950390032,17,惜しん,36,平和へ,03015840-3_0-0-2-0-0,
69039,950390032,22,加入し,70,一方、,05007150-2_0-0-1-0-0,
69215,950390035,14,組織し,44,その六,15016030-2_0-0-2-0-0,
69423,950390037,0,消滅し,47,経営破,12037750-1_0-0-0-0-0,ガ格の「二信組」を経験者にするか、対象にするか迷った。
69493,950390037,26,並行し,5,刑事責,24001860-1_0-0-0-0-0,
69664,950390040,3,満ち,8,労働側,25026420-5_0-0-4-0-0,｢矛盾」は感情的なものではないが、39656にした。
69709,950390040,27,抜け,32,同様に,-1,「追い抜く」の意味なので、Unknownにした。
69712,950390040,28,乗せ,32,電機連,-1,この「乗せる」は「ある基準以上になる」の意味なので、Unknownにした
69712,950390040,28,乗せ,32,電機連,-4,
69734,950390040,40,着ける,12,鋭い交,17034330-8_1-0-1-3-3,26070の「抽象的なものを身に帯びさせる」ではなく、「備えさせる」の方が「習得する」に近いと思う
69782,950390041,21,下落し,45,一九八,08016820-2_0-0-1-0-0,
69888,950390043,2,励まし,5,「被災,21015950-2_0-0-1-0-0,
70012,950390044,9,施行さ,41,わが国,11012820-2_0-0-1-0-0,
70017,950390044,11,樹立さ,12,九四年,12018030-1_0-0-0-0-0,ガ格に該当するものがなかったが、「樹立する｣は、意図が必要だと思うので、動作主にした。しかし、人（組織）でない場合があるかもしれないので、チェックをつけた。また、｢細川内閣」に生成物をつけたが、よかったのか？
70086,950390044,26,補う,10,欠陥が,03010830-3_0-0-2-0-0,
70130,950390045,10,増大さ,29,中央が,15007590-1_0-0-0-0-0,｢政治不信」は感情でいいか？
70263,950390046,25,想像し,0,想像し,15007150-2_0-0-1-0-0,
70285,950390046,35,並行し,3,捜査と,24001860-1_0-0-0-0-0,ガ格は、「諸策をうちだす（こと）」なので、「打ち出す」につけても、対象（事態）ではなく、対象をつける
70383,950390048,7,カバーする,31,証券は,-1,「ユニバーサル・バンキング」は、銀行業務の形態のことなので、動作主ではなく、対象にした。ヲ格は、範囲と対象で迷った。
70449,950390049,3,打ち切ら,47,ドイツ,02009090-3_0-0-2-0-0,
70449,950390049,3,打ち切ら,47,ドイツ,-3,
70455,950390049,5,行き詰まら,3,交渉を,27020030-3_0-0-2-0-0,
70455,950390049,5,行き詰まら,3,交渉を,-3,
70498,950390049,23,打ち切ら,8,しかし,02009090-3_0-0-2-0-0,
70498,950390049,23,打ち切ら,8,しかし,-3,
70551,950390050,17,壊れ,12,「遠く,09058290-2_0-0-1-0-0,
70606,950390050,34,閉鎖さ,62,兵庫県,24001980-3_0-0-2-0-0,デ格が、ガ格の役割を果たしている場合、ガ格に意味役割はないので、動作主ではなく、その他にしているが、このデ格は、場所を指しているだけとも思えるので、微妙。したがって、ガ格は動作主にしておく。
70617,950390051,5,撃た,44,国松孝,02010990-2_0-0-1-0-0,
70620,950390051,6,撃っ,5,倒れた,02010990-2_0-0-1-0-0,
70642,950390051,14,揺らぎ,3,威信も,27023570-3_0-0-2-0-0,「威信」とは、｢威厳とそれに伴う信頼感」のことなので、一応感情にした。
70679,950390051,34,漂う,4,威圧感,16022380-5_0-0-4-0-0,
70685,950390051,38,遂げ,17,戦後五,19021100-3_0-0-2-0-0,
70700,950390052,0,感染し,5,「ＨＩ,05032300-3_0-0-2-0-0,
70743,950390052,22,感染し,9,そこに,05032300-2_0-0-1-0-0,
70754,950390052,26,感染し,23,医学が,05032300-3_0-0-2-0-0,
70755,950390052,26,劣ら,39,医学が,03022310-2_0-0-1-0-0,
70757,950390052,28,感染し,0,感染し,05032300-2_0-0-1-0-0,
70822,950490000,11,キャッチアップする,8,欧米の,-3,
70822,950490000,11,キャッチアップする,8,欧米の,-1,「追いつくこと」の意味なので、Unknownにした。また、ニ格は。「誰に追いつく」の「誰」に該当するので、目標にしたが、着点もつけていいと思うので、つける。
70911,950490001,16,同行し,6,外務省,19005530-3_0-0-2-0-0,
71092,950490004,2,稼い,28,いま、,-1,「働いて収入を得る」でもいいが、「働く」の意味は含まれていないので、Unknownにした。
71103,950490004,8,近付い,27,最近の,17002300-3_1-0-2-0-0,
71163,950490005,2,撤退し,22,ソ連軍,18013260-1_0-0-0-0-0,
71203,950490005,15,着く,18,ゲリラ,-1,「ある場所に身を置く」の語義がないので、Unknownにした。
71239,950490006,7,眺める,22,最近の,-1,「じっと見ている」の語義ならと思うが、やっぱりUnknownにしておく。「選挙」はサ変名詞なので、一応｢対象（事態）」にしておく。
71257,950490006,12,黙っ,18,「観客,16031970-3_0-0-2-0-0,
71258,950490006,12,眺め,21,「観客,-1,
71317,950490007,4,着い,50,加えて,-1,「ある場所に身を置く」の語義がないので、Unknownにした。
71341,950490007,12,継い,8,五十嵐,17032790-2_0-0-1-0-0,
71411,950490008,12,巻く,14,高架の,25004210-3_0-0-2-0-0,
71420,950490008,14,間に合わ,19,最低限,25012420-2_0-0-1-0-0,このニ格の｢開通時」を期限にしたが、基準点か迷った。
71438,950490008,19,共有し,54,全線開,06039970-2_0-0-1-0-0,
71439,950490008,20,徐行運転し,7,ＪＲ側,02020310-1_0-0-1-0-0,
71439,950490008,20,徐行運転し,7,ＪＲ側,-3,とりあえず複合動詞をつけておく。
71469,950490009,3,再現する,31,そして,10003050-1_0-0-0-0-0,
71476,950490009,6,消滅する,20,折しも,12037750-1_0-0-0-0-0,この「大リーグ野球」の「野球」はサ変名詞と言えるが、対象（事態）にしないで、対象にしておく。この場合、事態性がないから。
71568,950490010,11,施行さ,11,今年は,11012820-3_0-0-2-0-0,
71607,950490010,21,注文し,53,既成事,17014630-3_0-0-2-0-0,
71757,950490012,16,満ち,120,「勝利,25026420-5_0-0-4-0-0,
71776,950490012,19,想像さ,46,そして,15007150-2_0-0-1-0-0,22420に該当するのかどうかわからなかったので、22419にした。
71847,950490013,14,囲ま,7,「深い,04029070-1_0-0-0-0-0,「敷地」を場所にしたが、場所に含めていいのか？
71868,950490013,17,稼ぐ,5,運営資,-1,「働いて収入を得る」でもいいが、「働く」の意味は含まれていないので、Unknownにした。
71922,950490013,28,立ち上がっ,60,施設造,16022780-5_0-0-4-0-0,23857と迷ったが、苦しい状態に陥った者ではないので、23858にした。
71922,950490013,28,立ち上がっ,60,施設造,-3,
71964,950490014,5,終結さ,20,統一交,12003670-1_0-0-1-0-0,「戦争状態」にそのまま「状態」をつけたが、よかったのか？
72059,950490015,13,見極め,3,情勢を,25021030-3_0-0-2-0-0,
72059,950490015,13,見極め,3,情勢を,-3,
72092,950490015,25,逃し,45,金利の,20047490-3_0-0-2-0-0,
72188,950490017,0,乗り込ん,16,二十八,20052620-4_0-0-3-0-0,
72188,950490017,0,乗り込ん,16,二十八,-3,
72201,950490017,2,覚悟し,111,そもそ,04021660-3_0-0-2-0-0,
72246,950490017,21,売り出さ,22,世界四,02017500-2_1-0-1-0-0,ガ格を「世界都市博」にせずに、「都」にした。
72246,950490017,21,売り出さ,22,世界四,-3,
72249,950490017,22,覚悟し,26,「チャ,04021660-3_0-0-2-0-0,
72324,950490018,20,計算する,10,一ドル,08003580-3_0-0-2-0-0,
72343,950490018,27,外れ,7,しかし,21020100-5_0-0-4-0-0,
